cnpj;nome_fantasia;cnae_fiscal_principal;descricao_cnae;segmento_varejo;exposicao_ecommerce;bairro;bairro_normalizado;eh_centro;data_inicio_atividade;situacao_cadastral;descricao_situacao_cadastral;baixada;data_fechamento;ano_fechamento;mes_fechamento;periodo_fechamento;fechou_desde_2000
00566114000101;BAR E MERCEARIA DA ZIZA;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;JD.SOL NASCENTE;JD.SOL NASCENTE;False;1995-04-18;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
00569235000107;NANCY'S BREAKFAST;4729601;Tabacaria;Varejo alimentar;Média;ALTO;ALTO;False;1995-04-19;08;BAIXADA;True;1998-03-10;1998;3;Antes de 2000;False
00569447000186;A'FETO;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;1995-04-20;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
02193051000102;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;CENTRO;CENTRO;True;1997-10-21;04;INAPTA;False;;;;;False
02196348000121;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;VL REZENDE;VL REZENDE;False;1997-10-22;08;BAIXADA;True;2002-04-01;2002;4;2000-2009;True
03891574000195;TEM FRIOS;4721103;Comércio varejista de laticínios e frios;Varejo alimentar;Baixa/Não direta;CENTRO;CENTRO;True;2000-06-14;08;BAIXADA;True;2011-11-28;2011;11;2010-2015;True
05557119000183;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;ARTEMIS;ARTEMIS;False;2003-03-05;08;BAIXADA;True;2008-09-05;2008;9;2000-2009;True
00590191000199;M/M PRESENTES;4774100;Comércio varejista de artigos de óptica;Óptica;Média;CENTRO;CENTRO;True;1995-04-27;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
02136482000218;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;VILA REZENDE;VILA REZENDE;False;1999-06-11;08;BAIXADA;True;2007-10-29;2007;10;2000-2009;True
00595965000174;GESSOCAR;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;JD MONTE LIBANO;JD MONTE LIBANO;False;1995-05-05;04;INAPTA;False;;;;;False
02203898000201;LIDER TELHAS;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;PAULICEIA;PAULICEIA;False;1999-03-25;08;BAIXADA;True;1999-08-19;1999;8;Antes de 2000;False
03914007000107;;4761001;Comércio varejista de livros;Cultura e papelaria;Alta;CENTRO;CENTRO;True;2000-06-29;08;BAIXADA;True;2018-03-06;2018;3;2016-2019;True
02227740000190;BOMBONIERE E SORVETERIA NUMERO I;4721104;Comércio varejista de doces, balas, bombons e semelhantes;Varejo alimentar;Baixa/Não direta;ALVORADA I;ALVORADA I;False;1997-11-05;08;BAIXADA;True;1998-04-30;1998;4;Antes de 2000;False
00606562000183;TEC VISION;4774100;Comércio varejista de artigos de óptica;Óptica;Média;CENTRO;CENTRO;True;1995-05-12;04;INAPTA;False;;;;;False
02229285000162;;4782201;Comércio varejista de calçados;Moda;Alta;NOVA PIRACICABA;NOVA PIRACICABA;False;1997-11-14;04;INAPTA;False;;;;;False
03923391000104;PANIFICADORA IDEAL;4721102;Padaria e confeitaria com predominância de revenda;Varejo alimentar;Baixa/Não direta;PIRACICAMIRIM;PIRACICAMIRIM;False;2000-07-11;02;ATIVA;False;;;;;False
05584306000156;;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;PAULISTA;PAULISTA;False;2003-02-27;04;INAPTA;False;;;;;False
00612955000108;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;CENTRO;CENTRO;True;1995-05-16;04;INAPTA;False;;;;;False
00614359000159;MINI MERCADO IRMAOS HENRIQUE;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;PQ AGUA BRANCA;PQ AGUA BRANCA;False;1995-04-18;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
00618347000100;;4771703;Comércio varejista de produtos farmacêuticos homeopáticos;Farmacêutico;Média;CENTRO;CENTRO;True;1995-05-18;08;BAIXADA;True;2007-09-18;2007;9;2000-2009;True
03934457000161;;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;PAULICEIA;PAULICEIA;False;2000-07-13;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
00625471000195;SHOP PLANT BENJAMIM;4774100;Comércio varejista de artigos de óptica;Óptica;Média;PAULISTA;PAULISTA;False;1995-05-25;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
02249336000118;L.K. OFERTAS E NOVIDADES;4789002;Comércio varejista de plantas e flores naturais;Outros varejos;Média;DOIS CORREGOS;DOIS CORREGOS;False;1997-11-18;02;ATIVA;False;;;;;False
03945412000192;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;ALTO;ALTO;False;2000-07-19;08;BAIXADA;True;2014-10-24;2014;10;2010-2015;True
00635747000116;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;JARAGUA;JARAGUA;False;1995-06-01;08;BAIXADA;True;2010-08-09;2010;8;2010-2015;True
05612594000105;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;JARDIM BRASILIA;JARDIM BRASILIA;False;2003-03-26;02;ATIVA;False;;;;;False
05615348000107;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;CIDADE ALTA;CIDADE ALTA;False;2003-04-17;08;BAIXADA;True;2006-08-22;2006;8;2000-2009;True
00643819000177;VIDRACARIA SANTA TEREZINHA;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;PAULISTA;PAULISTA;False;1995-06-07;04;INAPTA;False;;;;;False
02904115000306;CLIAUD - DANAVOX;4773300;Comércio varejista de artigos médicos e ortopédicos;Saúde;Média;SAO DIMAS;SAO DIMAS;False;2003-03-18;02;ATIVA;False;;;;;False
03966464000145;;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;PAULICEIA;PAULICEIA;False;2000-07-28;08;BAIXADA;True;2017-07-11;2017;7;2016-2019;True
03976902000156;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CENTRO;CENTRO;True;2000-07-25;08;BAIXADA;True;2009-05-28;2009;5;2000-2009;True
03991599000160;ARMAZEM DO VERNIZ;4741500;Comércio varejista de tintas e materiais para pintura;Casa e construção;Média;VILA REZENDE;VILA REZENDE;False;2000-08-08;08;BAIXADA;True;2017-02-21;2017;2;2016-2019;True
05655744000168;;4755502;Comercio varejista de artigos de armarinho;Casa e decoração;Alta;JARAGUA;JARAGUA;False;2003-05-14;08;BAIXADA;True;2025-01-03;2025;1;2022-2026;True
00679606000103;;4721103;Comércio varejista de laticínios e frios;Varejo alimentar;Baixa/Não direta;ALTO;ALTO;False;1995-06-30;02;ATIVA;False;;;;;False
03453922000576;;4761001;Comércio varejista de livros;Cultura e papelaria;Alta;CENTRO;CENTRO;True;2003-08-05;08;BAIXADA;True;2008-11-05;2008;11;2000-2009;True
05667519000141;PADARIA E CONFEITARIA ARTES E DELICIAS;4721102;Padaria e confeitaria com predominância de revenda;Varejo alimentar;Baixa/Não direta;PARQUE PIRACICABA;PARQUE PIRACICABA;False;2003-05-13;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
00687382000173;;4721103;Comércio varejista de laticínios e frios;Varejo alimentar;Baixa/Não direta;SERTAOZINHO;SERTAOZINHO;False;1995-07-05;08;BAIXADA;True;2005-04-07;2005;4;2000-2009;True
00691292000156;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;JD EXPLANADA;JD EXPLANADA;False;1995-07-06;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
04012895000135;;4782201;Comércio varejista de calçados;Moda;Alta;VILA REZENDE;VILA REZENDE;False;2000-08-24;08;BAIXADA;True;2009-03-27;2009;3;2000-2009;True
02316439000153;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;JD SAO FRANCISCO;JD SAO FRANCISCO;False;1997-12-31;08;BAIXADA;True;2017-07-07;2017;7;2016-2019;True
00698576000174;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;STA TEREZINHA;STA TEREZINHA;False;1995-07-11;08;BAIXADA;True;2001-08-14;2001;8;2000-2009;True
05695954000180;CASA CHOHFI;4755503;Comercio varejista de artigos de cama, mesa e banho;Casa e decoração;Alta;CENTRO;CENTRO;True;2003-06-09;08;BAIXADA;True;2007-09-04;2007;9;2000-2009;True
04031000000100;;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;CENTRO;CENTRO;True;2000-08-30;04;INAPTA;False;;;;;False
03932095000684;;4731800;Comércio varejista de combustíveis para veículos automotores;Combustíveis;Baixa/Não direta;POMPEIA;POMPEIA;False;2002-07-22;01;NULA;False;;;;;False
04032484000101;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;NOVA PIRACICABA;NOVA PIRACICABA;False;2000-08-21;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
05701044000162;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;SAO JUDAS;SAO JUDAS;False;2003-06-11;04;INAPTA;False;;;;;False
04038546000192;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;JARDIM IBIRAPUERA;JARDIM IBIRAPUERA;False;2000-09-11;08;BAIXADA;True;2005-06-27;2005;6;2000-2009;True
00719572000125;UTIL-LAR DISTR VARIEDADES E UTILIDADES;4711302;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados;Varejo alimentar;Média;PAULICEIA;PAULICEIA;False;1995-07-20;08;BAIXADA;True;2020-10-20;2020;10;2020-2021;True
04047741000189;COMERCIAL BEM-TE-VI;4789004;Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;Outros varejos;Média;PERDIZES/GARCAS;PERDIZES/GARCAS;False;2000-09-14;04;INAPTA;False;;;;;False
04284728001204;POSTO PARQUE DAS AGUAS;4731800;Comércio varejista de combustíveis para veículos automotores;Combustíveis;Baixa/Não direta;BAIRRO INDEPENDENCIA;BAIRRO INDEPENDENCIA;False;2001-01-01;08;BAIXADA;True;2003-10-31;2003;10;2000-2009;True
02351890000101;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;NOVA AMERICA;NOVA AMERICA;False;1998-02-06;08;BAIXADA;True;2002-09-27;2002;9;2000-2009;True
04353536000222;;4724500;Comércio varejista de hortifrutigranjeiros;Varejo alimentar;Baixa/Não direta;TAQUARAL;TAQUARAL;False;2003-12-01;04;INAPTA;False;;;;;False
04056608000199;;4721104;Comércio varejista de doces, balas, bombons e semelhantes;Varejo alimentar;Baixa/Não direta;ALTO;ALTO;False;2000-09-20;04;INAPTA;False;;;;;False
02352894000104;;4729601;Tabacaria;Varejo alimentar;Média;BELA VISTA;BELA VISTA;False;1997-07-01;08;BAIXADA;True;1999-05-05;1999;5;Antes de 2000;False
00735510000107;;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;PAULICEIA;PAULICEIA;False;1995-07-27;02;ATIVA;False;;;;;False
04070374000134;UTILIZE INFORMATICA;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;SANTA TERESINHA;SANTA TERESINHA;False;2000-09-21;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
02367945000171;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;PAULISTA;PAULISTA;False;1998-01-30;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
02367958000140;;4721102;Padaria e confeitaria com predominância de revenda;Varejo alimentar;Baixa/Não direta;JARAGUA;JARAGUA;False;1998-01-14;08;BAIXADA;True;2002-02-15;2002;2;2000-2009;True
02367968000186;ZENI EMBALADOS;4742300;Comércio varejista de material elétrico;Casa e construção;Média;BOSQUE DA AGUA BRANC;BOSQUE DA AGUA BRANC;False;1997-11-10;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
00750036000192;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;STA TEREZINHA;STA TEREZINHA;False;1995-08-04;08;BAIXADA;True;1998-07-31;1998;7;Antes de 2000;False
04077869000195;PIRAFILTRO;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;JARDIM SAO MIGUEL;JARDIM SAO MIGUEL;False;2000-09-28;08;BAIXADA;True;2010-06-18;2010;6;2010-2015;True
05727233000104;ESPACO JURIDICO;4761001;Comércio varejista de livros;Cultura e papelaria;Alta;SAO JUDAS;SAO JUDAS;False;2003-06-18;08;BAIXADA;True;2022-06-15;2022;6;2022-2026;True
05739310000146;;4721102;Padaria e confeitaria com predominância de revenda;Varejo alimentar;Baixa/Não direta;VILA INDEPENDENCIA;VILA INDEPENDENCIA;False;2003-06-05;04;INAPTA;False;;;;;False
00766841000104;CITY BOMBAS;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;PAULISTA;PAULISTA;False;1995-08-17;04;INAPTA;False;;;;;False
00768675000185;;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;CENTRO;CENTRO;True;1995-08-17;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
00768941000170;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;PQ RES SANTO ANTONI;PQ RES SANTO ANTONI;False;1995-08-22;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
04102118000181;LA STRADA DEL FIORI;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;ALTO;ALTO;False;2000-10-17;04;INAPTA;False;;;;;False
05757169000104;MAERTA MORAES - ESPACO DE ARTE E ARTESANATO;4789001;Comércio varejista de suvenires, bijuterias e artesanatos;Outros varejos;Média;CENTRO;CENTRO;True;2003-07-04;08;BAIXADA;True;2007-10-25;2007;10;2000-2009;True
05757164000181;STYLLOS MODAS;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;MATAO;MATAO;False;2003-07-04;08;BAIXADA;True;2011-07-20;2011;7;2010-2015;True
02408520000163;MERCADINHO ESTRELA DA MANHA;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;PIRACICAMIRIM;PIRACICAMIRIM;False;1998-02-06;08;BAIXADA;True;2016-04-06;2016;4;2016-2019;True
00787139000127;COMERCIAL FREMA;4754701;Comércio varejista de móveis;Casa e decoração;Alta;ALTO;ALTO;False;1995-08-29;08;BAIXADA;True;1998-06-05;1998;6;Antes de 2000;False
04119174000129;;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;SANTA ROSA;SANTA ROSA;False;2000-10-24;08;BAIXADA;True;2002-09-24;2002;9;2000-2009;True
04119354000100;;4789001;Comércio varejista de suvenires, bijuterias e artesanatos;Outros varejos;Média;VILA AREAO;VILA AREAO;False;2000-10-16;08;BAIXADA;True;2008-02-12;2008;2;2000-2009;True
00790256000140;FIORI MAT ELETRICOS FERRAGENS E MIUDEZAS EM GERALC;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;PAULISTA;PAULISTA;False;1995-08-31;02;ATIVA;False;;;;;False
05739625000274;WHP BRASIL;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;CENTRO;CENTRO;True;2004-02-06;04;INAPTA;False;;;;;False
04122968000141;MAGAI MANUTENCAO E INSTALACOES EM GERAL;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;PAULICEIA;PAULICEIA;False;2000-10-31;08;BAIXADA;True;2013-08-08;2013;8;2010-2015;True
04127274000105;PONTA DO PE CALCADOS;4782201;Comércio varejista de calçados;Moda;Alta;CENTRO;CENTRO;True;2000-10-23;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
00796674000144;SUPERMERCADO BONILHA;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Varejo alimentar;Média;VILA REZENDE;VILA REZENDE;False;1995-09-01;04;INAPTA;False;;;;;False
02424861000122;CODIGO INFORMATICA;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;JARDIM ESPLANADA;JARDIM ESPLANADA;False;1998-02-05;04;INAPTA;False;;;;;False
05790406000139;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;VILA INDUSTRIAL;VILA INDUSTRIAL;False;2003-07-10;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
00808588000104;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;INDEPENDENCIA;INDEPENDENCIA;False;1995-09-12;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
04146807000198;CRENTAL;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;CENTRO;CENTRO;True;2000-10-31;04;INAPTA;False;;;;;False
05804437000100;MAGA MODAS & COSMETICOS;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;PARQUE TAQUARAL;PARQUE TAQUARAL;False;2003-06-30;08;BAIXADA;True;2011-02-25;2011;2;2010-2015;True
04150613000166;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;JARAGUA;JARAGUA;False;2000-10-24;08;BAIXADA;True;2002-02-07;2002;2;2000-2009;True
02445164000158;COMERCIAL PEREZ;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;ALTO;ALTO;False;1998-03-27;08;BAIXADA;True;2015-02-23;2015;2;2010-2015;True
02445170000105;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;1998-03-01;04;INAPTA;False;;;;;False
05813559000154;DAIA DIESEL PIRACICABA;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;AGUA BRANCA;AGUA BRANCA;False;2003-08-12;02;ATIVA;False;;;;;False
05813675000173;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;MORUMBI;MORUMBI;False;2003-08-06;04;INAPTA;False;;;;;False
00827596000106;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;PAULICEIA;PAULICEIA;False;1995-09-20;02;ATIVA;False;;;;;False
00827604000106;;4729601;Tabacaria;Varejo alimentar;Média;ALTO;ALTO;False;1995-09-20;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
02459016000192;;4789002;Comércio varejista de plantas e flores naturais;Outros varejos;Média;CENTRO;CENTRO;True;1998-03-18;08;BAIXADA;True;2000-01-26;2000;1;2000-2009;True
02463209000117;;4789002;Comércio varejista de plantas e flores naturais;Outros varejos;Média;CENTRO;CENTRO;True;1998-03-06;08;BAIXADA;True;2011-04-27;2011;4;2010-2015;True
02463581000123;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CENTRO;CENTRO;True;1998-03-02;08;BAIXADA;True;2012-06-14;2012;6;2010-2015;True
04179219000150;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;2000-11-24;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
